sistema,processo,protocolo,codigoAssuntoObra,situacaoComuniqueSe,unidade,codigoComuniquese,dtEmissaoComuniquese,dtPublicacaoComuniquese,dt_inclusao,responsavel
AprovaDigital,1020.2022/0019710-0,20890-22-SP-AUT,632df90551a50c0009defce3,NULL,SMUL/RESID/DRGP,NULL,2022-11-18,2022-11-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019710-0,20890-22-SP-AUT,632df90551a50c0009defce3,NULL,SMUL/RESID/DRGP,NULL,2023-01-23,2023-01-23,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019724-0,15839-22-SP-CER,62c0a0a903ae47000943b50c,NULL,SMUL/CONTRU/DACESS,NULL,2023-08-24,2023-08-24,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019724-0,15839-22-SP-CER,62c0a0a903ae47000943b50c,NULL,SMUL/CONTRU/DACESS,NULL,2023-08-28,2023-08-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019791-7,19950-22-SP-CER,6317973ae3a9ae0009473dae,NULL,SMUL/CONTRU/DINS,NULL,2023-08-03,2023-08-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019792-5,21002-22-SP-CER,633305db4ca5370009ffbe07,NULL,SMUL/CONTRU/DINS,NULL,2023-06-26,2023-06-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019793-3,21331-22-SP-CER,633c986a1bccc0000944c2ed,NULL,SMUL/CONTRU/DINS,NULL,2023-07-21,2023-07-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019794-1,21503-22-SP-CER,6342ea2fa10f620009506ddb,NULL,SMUL/CONTRU/DINS,NULL,2023-06-27,2023-06-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019796-8,20663-22-SP-CER,6329d72ce118470009d888a3,NULL,SMUL/CONTRU/DACESS,NULL,2023-02-17,2023-02-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019804-2,21450-22-SP-CER,633fab556508a30009a1a6e8,NULL,SMUL/CONTRU/DACESS,NULL,2023-02-17,2023-02-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019804-2,21450-22-SP-CER,633fab556508a30009a1a6e8,NULL,SMUL/CONTRU/DACESS,NULL,2023-04-05,2023-04-05,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019804-2,21450-22-SP-CER,633fab556508a30009a1a6e8,NULL,SMUL/CONTRU/DACESS,NULL,2023-06-13,2023-06-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019805-0,21386-22-SP-CER,633df47b2c15b20009449ee7,NULL,SMUL/CONTRU/DINS,NULL,2023-06-26,2023-06-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019806-9,21128-22-SP-CER,6335a457710e8d000951338e,NULL,SMUL/CONTRU/DSUS,NULL,2023-02-10,2023-02-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019806-9,21128-22-SP-CER,6335a457710e8d000951338e,NULL,SMUL/CONTRU/DSUS,NULL,2023-05-15,2023-05-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019806-9,21128-22-SP-CER,6335a457710e8d000951338e,NULL,SMUL/CONTRU/DSUS,NULL,2023-06-28,2023-06-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019806-9,21128-22-SP-CER,6335a457710e8d000951338e,NULL,SMUL/CONTRU/DSUS,NULL,2023-08-03,2023-08-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019807-7,20519-22-SP-CER,63247fc704f2dc00099d3ee5,NULL,SMUL/CONTRU/DSUS,NULL,2023-02-13,2023-02-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019807-7,20519-22-SP-CER,63247fc704f2dc00099d3ee5,NULL,SMUL/CONTRU/DSUS,NULL,2023-04-12,2023-04-12,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019807-7,20519-22-SP-CER,63247fc704f2dc00099d3ee5,NULL,SMUL/CONTRU/DSUS,NULL,2023-06-21,2023-06-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019807-7,20519-22-SP-CER,63247fc704f2dc00099d3ee5,NULL,SMUL/CONTRU/DSUS,NULL,2023-08-07,2023-08-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019807-7,20519-22-SP-CER,63247fc704f2dc00099d3ee5,NULL,SMUL/CONTRU/DSUS,NULL,2023-08-30,2023-08-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019808-5,21495-22-SP-CDT,63409cf337489f0009a16c39,NULL,SMUL/CONTRU/DSUS,NULL,2022-10-19,2022-10-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019810-7,21020-22-SP-CDT,6333367b9d259000093931e1,NULL,SMUL/CONTRU/DINS,NULL,2023-04-12,2023-04-12,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019810-7,21020-22-SP-CDT,6333367b9d259000093931e1,NULL,SMUL/CONTRU/DINS,NULL,2023-05-16,2023-05-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019810-7,21020-22-SP-CDT,6333367b9d259000093931e1,NULL,SMUL/CONTRU/DINS,NULL,2023-06-29,2023-06-29,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019815-8,21228-22-SP-ALV,63374cf0b5fefa0009e52e4c,NULL,COMIN/DCIMP,NULL,2023-04-20,2023-04-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019816-6,21289-22-SP-ALV,633c49ff0f7458000935f319,NULL,SMUL/RESID/DRGP,NULL,2022-12-07,2022-12-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019817-4,21324-22-SP-ALV,633c8cdfe035640009f4b551,NULL,SMUL/COMIN/DCIGP,NULL,2023-02-15,2023-02-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019818-2,21337-22-SP-ALV,633ca444b3ed2f000978261d,NULL,SMUL/RESID/DRGP,NULL,2022-12-05,2022-12-05,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019819-0,21420-22-SP-ALV,633f192b474a180009ce706d,NULL,SMUL/RESID/DRGP,NULL,2023-01-09,2023-01-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019819-0,21420-22-SP-ALV,633f192b474a180009ce706d,NULL,SMUL/RESID/DRGP,NULL,2023-03-21,2023-03-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019824-7,21486-22-SP-CCE,63407ea1c30a200009b3696c,NULL,SMUL/RESID/DRGP,NULL,2022-11-01,2022-11-01,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019824-7,21486-22-SP-CCE,63407ea1c30a200009b3696c,NULL,SMUL/RESID/DRGP,NULL,2022-11-10,2022-11-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019824-7,21486-22-SP-CCE,63407ea1c30a200009b3696c,NULL,SMUL/RESID/DRGP,NULL,2022-11-17,2022-11-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019825-5,21168-22-SP-ALV,6335ffcfcfe80c0009507af3,NULL,SMUL/RESID/DRGP,NULL,2022-12-07,2022-12-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019826-3,21154-22-SP-ALV,6335f3198d672300091ed21f,NULL,SMUL/RESID/DRGP,NULL,2022-12-07,2022-12-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019826-3,21154-22-SP-ALV,6335f3198d672300091ed21f,NULL,SMUL/RESID/DRGP,NULL,2022-12-21,2022-12-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019827-1,21521-22-SP-ALV,634420e5d65326000976c89f,NULL,SMUL/RESID/DRGP,NULL,2023-01-10,2023-01-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019828-0,21512-22-SP-ALV,63440f13f090170009605e2b,NULL,COMIN/DCIMP,NULL,2023-01-27,2023-01-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019828-0,21512-22-SP-ALV,63440f13f090170009605e2b,NULL,COMIN/DCIMP,NULL,2023-01-31,2023-01-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019828-0,21512-22-SP-ALV,63440f13f090170009605e2b,NULL,COMIN/DCIMP,NULL,2023-03-15,2023-03-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019829-8,21510-22-SP-ALV,634407fb26fab70009d0f911,NULL,SMUL/RESID/DRGP,NULL,2022-11-17,2022-11-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019829-8,21510-22-SP-ALV,634407fb26fab70009d0f911,NULL,SMUL/RESID/DRGP,NULL,2023-05-24,2023-05-24,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019830-1,21508-22-SP-ALV,63436a2d9197810009559349,NULL,SMUL/RESID/DRGP,NULL,2022-11-16,2022-11-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019830-1,21508-22-SP-ALV,63436a2d9197810009559349,NULL,SMUL/RESID/DRPM,NULL,2022-11-16,2022-11-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019831-0,21513-22-SP-REF,63440fdfd65326000976c2b3,NULL,SMUL/COMIN/DCIMP,NULL,2023-01-30,2023-01-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019832-8,21526-22-SP-ALV,63442866fc2d1a0009a6407a,NULL,SMUL/RESID/DRGP,NULL,2023-01-10,2023-01-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019833-6,21545-22-SP-ALV,63445d0a7f71c800092dbf20,NULL,SMUL/RESID/DRGP,NULL,2023-04-04,2023-04-04,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019834-4,21086-22-SP-REF,6334653270ffa800092a978f,NULL,SMUL/COMIN/DCIGP,NULL,2023-05-16,2023-05-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019834-4,21086-22-SP-REF,6334653270ffa800092a978f,NULL,SMUL/COMIN/DCIGP,NULL,2023-06-14,2023-06-14,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019835-2,21528-22-SP-ALV,63442974d9627c0009391781,NULL,SMUL/RESID/DRPM,NULL,2022-11-28,2022-11-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019839-5,21666-22-SP-ALV,6348842143e5ea00097b6bcf,NULL,SMUL/PARHIS/DHMP,NULL,2022-11-16,2022-11-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019839-5,21666-22-SP-ALV,6348842143e5ea00097b6bcf,NULL,SMUL/PARHIS/DHMP,NULL,2022-12-26,2022-12-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019839-5,21666-22-SP-ALV,6348842143e5ea00097b6bcf,NULL,SMUL/PARHIS/DHMP,NULL,2023-03-17,2023-03-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019840-9,21704-22-SP-ALV,6349ab956655570009aa88cc,NULL,SMUL/PARHIS/DHMP,NULL,2023-03-20,2023-03-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019840-9,21704-22-SP-ALV,6349ab956655570009aa88cc,NULL,SMUL/PARHIS/DHMP,NULL,2023-05-17,2023-05-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019841-7,21703-22-SP-REF,6349a96290611a0009d268bb,NULL,SMUL/PARHIS/DHIS,NULL,2023-04-18,2023-04-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019841-7,21703-22-SP-REF,6349a96290611a0009d268bb,NULL,SMUL/PARHIS/DHIS,NULL,2023-05-23,2023-05-23,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019888-3,21621-22-SP-ALV,6345d92adb92c400098dc300,NULL,SMUL/PARHIS/DPS,NULL,2023-01-31,2023-01-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019888-3,21621-22-SP-ALV,6345d92adb92c400098dc300,NULL,SMUL/PARHIS/DPS,NULL,2023-03-02,2023-03-02,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019889-1,21566-22-SP-ALV,634480b35ee5230009e8c4f0,NULL,SMUL/COMIN/DCIGP,NULL,2023-04-03,2023-04-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019890-5,21595-22-SP-CCE,634587c781f57e0009bddb0d,NULL,SMUL/RESID/DRGP,NULL,2022-11-01,2022-11-01,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019892-1,21588-22-SP-ALV,63457c893d09c40009bd4c4c,NULL,SMUL/SERVIN/DSIMP,NULL,2023-02-13,2023-02-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019892-1,21588-22-SP-ALV,63457c893d09c40009bd4c4c,NULL,SMUL/SERVIN/DSIMP,NULL,2023-03-20,2023-03-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019893-0,21584-22-SP-ALV,63456768bbdd080009adce71,NULL,SMUL/RESID/DRGP,NULL,2023-01-10,2023-01-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019893-0,21584-22-SP-ALV,63456768bbdd080009adce71,NULL,SMUL/RESID/DRGP,NULL,2023-02-13,2023-02-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019894-8,21551-22-SP-CCE,6344639beb4e9a0009ba15e3,NULL,SMUL/COMIN,NULL,2023-01-13,2023-01-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019894-8,21551-22-SP-CCE,6344639beb4e9a0009ba15e3,NULL,SMUL/COMIN,NULL,2023-03-07,2023-03-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019900-6,21534-22-SP-ALV,63443e7dd2b8b40009de6384,NULL,SMUL/RESID/DRGP,NULL,2022-12-23,2022-12-23,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019900-6,21534-22-SP-ALV,63443e7dd2b8b40009de6384,NULL,SMUL/RESID/DRGP,NULL,2023-01-26,2023-01-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019900-6,21534-22-SP-ALV,63443e7dd2b8b40009de6384,NULL,SMUL/RESID/DRGP,NULL,2023-02-15,2023-02-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019902-2,21533-22-SP-ALV,63443a103cfc24000932d847,NULL,SMUL/RESID/DRGP,NULL,2023-04-17,2023-04-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019903-0,21484-22-SP-ALV,63407c92ff35fb00096a9bb9,NULL,SMUL/RESID/DRGP,NULL,2023-04-18,2023-04-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019903-0,21484-22-SP-ALV,63407c92ff35fb00096a9bb9,NULL,SMUL/RESID/DRGP,NULL,2023-05-17,2023-05-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019904-9,21136-22-SP-ALV,6335c438c0297c0009783913,NULL,SMUL/COMIN/DCIGP,NULL,2023-05-02,2023-05-02,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019904-9,21136-22-SP-ALV,6335c438c0297c0009783913,NULL,SMUL/COMIN/DCIGP,NULL,2023-06-06,2023-06-06,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019905-7,21152-22-SP-ALV,6335f08bfeb0d90009d8ab0d,NULL,SMUL/COMIN/DCIGP,NULL,2023-05-03,2023-05-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019905-7,21152-22-SP-ALV,6335f08bfeb0d90009d8ab0d,NULL,SMUL/COMIN/DCIGP,NULL,2023-06-06,2023-06-06,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019906-5,21487-22-SP-TAX,63407ffedd81240009463901,NULL,SMUL/SERVIN,NULL,2023-04-11,2023-04-11,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019909-0,21480-22-SP-TAX,634072d4645be50009a1a1ef,NULL,SMUL/CONTRU,NULL,2023-03-30,2023-03-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019910-3,21350-22-SP-ALV,633d95b5431b3b0009c01ba0,NULL,SMUL/RESID/DRGP,NULL,2023-04-03,2023-04-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019913-8,21402-22-SP-ALV,633edd42ac8a9500097d4c51,NULL,SMUL/RESID/DRPM,NULL,2023-03-01,2023-03-01,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019914-6,21466-22-SP-ALV,63403cb7fa415b000985a8bc,NULL,SMUL/RESID/DRPM,NULL,2023-05-15,2023-05-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019944-8,21145-22-SP-AUT,6335df1a197d610009a8596f,NULL,SMUL/RESID/DRGP,NULL,2022-11-25,2022-11-25,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019947-2,19532-22-SP-CDT,63113da8b665bd000a2af4eb,NULL,SMUL/CONTRU/DINS,NULL,2023-06-19,2023-06-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019947-2,19532-22-SP-CDT,63113da8b665bd000a2af4eb,NULL,SMUL/CONTRU/DINS,NULL,2023-07-18,2023-07-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019949-9,21315-22-SP-CER,633c8527a10ffc0009c64f0d,NULL,SMUL/CONTRU/DACESS,NULL,2023-01-30,2023-01-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019949-9,21315-22-SP-CER,633c8527a10ffc0009c64f0d,NULL,SMUL/CONTRU/DACESS,NULL,2023-04-13,2023-04-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019949-9,21315-22-SP-CER,633c8527a10ffc0009c64f0d,NULL,SMUL/CONTRU/DACESS,NULL,2023-05-11,2023-05-11,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019949-9,21315-22-SP-CER,633c8527a10ffc0009c64f0d,NULL,SMUL/CONTRU/DACESS,NULL,2023-05-23,2023-05-23,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019949-9,21315-22-SP-CER,633c8527a10ffc0009c64f0d,NULL,SMUL/CONTRU/DACESS,NULL,2023-06-22,2023-06-22,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019950-2,21345-22-SP-CER,633cf1c1237a45000906e0f7,NULL,SMUL/CONTRU/DACES,NULL,2023-08-26,2023-08-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019951-0,19954-22-SP-CER,631798ba62f02f0009695899,NULL,SMUL/CONTRU/DSUS,NULL,2023-02-10,2023-02-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019951-0,19954-22-SP-CER,631798ba62f02f0009695899,NULL,SMUL/CONTRU/DSUS,NULL,2023-03-03,2023-03-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019952-9,21465-22-SP-CER,63403bfec159f2000a8cace4,NULL,SMUL/CONTRU/DINS,NULL,2023-06-26,2023-06-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019953-7,21709-22-SP-ALV,6349bed7a328c60009116838,NULL,SMUL/PARHIS/DHIS,NULL,2022-11-09,2022-11-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019954-5,21600-22-SP-ALV,634597c1223ea4000939230c,NULL,SMUL/PARHIS/DHIS,NULL,2023-03-27,2023-03-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019956-1,21705-22-SP-ALV,6349b11eb8a5c20009c365e6,NULL,SMUL/PARHIS,NULL,2023-03-14,2023-03-14,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019960-0,21744-22-SP-CCE,634d73ae6252c400095f8a65,NULL,DHIS,NULL,2022-11-09,2022-11-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019962-6,21722-22-SP-DIR,634d3d5129381200092f8793,NULL,SMUL/PARHIS/DPS,NULL,2022-12-15,2022-12-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019962-6,21722-22-SP-DIR,634d3d5129381200092f8793,NULL,SMUL/PARHIS/DPS,NULL,2023-01-18,2023-01-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019962-6,21722-22-SP-DIR,634d3d5129381200092f8793,NULL,SMUL/PARHIS/DPS,NULL,2023-05-11,2023-05-11,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019962-6,21722-22-SP-DIR,634d3d5129381200092f8793,NULL,SMUL/PARHIS/DPS,NULL,2023-07-11,2023-07-11,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019964-2,21726-22-SP-ALV,634d508d6ce3be00093219ac,NULL,SMUL/PARHIS,NULL,2023-01-23,2023-01-23,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0019965-0,21747-22-SP-CCE,634d86a3f3cfc300098868bd,NULL,DHIS,NULL,2023-04-10,2023-04-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020014-4,21603-22-SP-AUT,63459e5de8094a000958383c,NULL,SMUL/RESID/DRPM,NULL,2022-11-29,2022-11-29,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020016-0,21014-22-SP-CDT,6333305736d1a100093182a0,NULL,SMUL/CONTRU/DINS,NULL,2023-04-20,2023-04-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020016-0,21014-22-SP-CDT,6333305736d1a100093182a0,NULL,SMUL/CONTRU/DINS,NULL,2023-05-29,2023-05-29,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020017-9,21644-22-SP-CDT,63482ad9a98e1100094c1a34,NULL,SMUL/CONTRU/DINS,NULL,2023-06-20,2023-06-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020018-7,20829-22-SP-DLR,632cfc6192d29f0009cf148f,NULL,SMUL/CONTRU/DLR,NULL,2022-12-27,2022-12-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020018-7,20829-22-SP-DLR,632cfc6192d29f0009cf148f,NULL,SMUL/CONTRU/DLR,NULL,2023-01-31,2023-01-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020018-7,20829-22-SP-DLR,632cfc6192d29f0009cf148f,NULL,SMUL/CONTRU/DLR,NULL,2023-03-29,2023-03-29,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020018-7,20829-22-SP-DLR,632cfc6192d29f0009cf148f,NULL,SMUL/CONTRU/DLR,NULL,2023-08-03,2023-08-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020018-7,20829-22-SP-DLR,632cfc6192d29f0009cf148f,NULL,SMUL/CONTRU/DLR,NULL,2023-08-28,2023-08-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020019-5,20761-22-SP-DLR,632bb2baeaea5b0009b83cc8,NULL,SMUL/CONTRU/DLR,NULL,2023-02-08,2023-02-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0020019-5,20761-22-SP-DLR,632bb2baeaea5b0009b83cc8,NULL,SMUL/CONTRU/DLR,NULL,2023-03-23,2023-03-23,2023-09-05 19:09:00,NULL
